x_p,delta_V
0.8214321532,0.0018184397
0.8215287048,0.0018315996
0.8216252565,0.0018449405
0.8217218082,0.0018584630
0.8218183598,0.0018721679
0.8219149115,0.0018860561
0.8220114631,0.0019001281
0.8221080148,0.0019143848
0.8222045665,0.0019288270
0.8223011181,0.0019434554
0.8223976698,0.0019582708
0.8224942214,0.0019732738
0.8225907731,0.0019884653
0.8226873248,0.0020038461
0.8227838764,0.0020194168
0.8228804281,0.0020351782
0.8229769797,0.0020511312
0.8230735314,0.0020672763
0.8231700830,0.0020848493
0.8232666347,0.0021050432
0.8233631864,0.0021277957
0.8234597380,0.0021530443
0.8235562897,0.0021808081
0.8236528413,0.0022126023
0.8237493930,0.0022468592
0.8238459447,0.0022835209
0.8239424963,0.0023225293
0.8240390480,0.0023638264
0.8241355996,0.0024073542
0.8242321513,0.0024530546
0.8243287029,0.0025008697
0.8244252546,0.0025507415
0.8245218063,0.0026026118
0.8246183579,0.0026564228
0.8247149096,0.0027121164
0.8248114612,0.0027696346
0.8249080129,0.0028289194
0.8250045646,0.0028899127
0.8251011162,0.0029525566
0.8251976679,0.0030167930
0.8252942195,0.0030825639
0.8253907712,0.0031498114
0.8254873229,0.0032184773
0.8255838745,0.0032885037
0.8256804262,0.0033598326
0.8257769778,0.0034324060
0.8258735295,0.0035061658
0.8259700811,0.0035810540
0.8260666328,0.0036570126
0.8261631845,0.0037339837
0.8262597361,0.0038119091
0.8263562878,0.0038907309
0.8264528394,0.0039703910
0.8265493911,0.0040508315
0.8266459428,0.0041319944
0.8267424944,0.0042138216
0.8268390461,0.0042980320
0.8269355977,0.0043834834
0.8270321494,0.0044696349
0.8271287011,0.0045564347
0.8272252527,0.0046438306
0.8273218044,0.0047317706
0.8274183560,0.0048202027
0.8275149077,0.0049090748
0.8276114593,0.0049983351
0.8277080110,0.0050879313
0.8278045627,0.0051778115
0.8279011143,0.0052679237
0.8279976660,0.0053582159
0.8280942176,0.0054486360
0.8281907693,0.0055391320
0.8282873210,0.0056296518
0.8283838726,0.0057201435
0.8284804243,0.0058105551
0.8285769759,0.0059008344
0.8286735276,0.0059909295
0.8287700792,0.0060807884
0.8288666309,0.0061703590
0.8289631826,0.0062595893
0.8290597342,0.0063484273
0.8291562859,0.0064368209
0.8292528375,0.0065247182
0.8293493892,0.0066120671
0.8294459409,0.0066988155
0.8295424925,0.0067849115
0.8296390442,0.0068703031
0.8297355958,0.0069549381
0.8298321475,0.0070387647
0.8299286992,0.0071217307
0.8300252508,0.0072065928
0.8301218025,0.0072936303
0.8302183541,0.0073801645
0.8303149058,0.0074661583
0.8304114574,0.0075515742
0.8305080091,0.0076363752
0.8306045608,0.0077205238
0.8307011124,0.0078039829
0.8307976641,0.0078867151
0.8308942157,0.0079686833
0.8309907674,0.0080498501
0.8310873191,0.0081301783
0.8311838707,0.0082096306
0.8312804224,0.0082881698
0.8313769740,0.0083657586
0.8314735257,0.0084423597
0.8315700774,0.0085179360
0.8316666290,0.0085924500
0.8317631807,0.0086658646
0.8318597323,0.0087381424
0.8319562840,0.0088092463
0.8320528356,0.0088791390
0.8321493873,0.0089477831
0.8322459390,0.0090151415
0.8323424906,0.0090811769
0.8324390423,0.0091458520
0.8325355939,0.0092091295
0.8326321456,0.0092709723
0.8327286973,0.0093313429
0.8328252489,0.0093902042
0.8329218006,0.0094520656
0.8330183522,0.0095139791
0.8331149039,0.0095748444
0.8332114555,0.0096346416
0.8333080072,0.0096933512
0.8334045589,0.0097509533
0.8335011105,0.0098074282
0.8335976622,0.0098627562
0.8336942138,0.0099169175
0.8337907655,0.0099698924
0.8338873172,0.0100216612
0.8339838688,0.0100722040
0.8340804205,0.0101215013
0.8341769721,0.0101695331
0.8342735238,0.0102162799
0.8343700755,0.0102617218
0.8344666271,0.0103058391
0.8345631788,0.0103486121
0.8346597304,0.0103903248
0.8347562821,0.0104271985
0.8348528337,0.0104558127
0.8349493854,0.0104763079
0.8350459371,0.0104888246
0.8351424887,0.0104935030
0.8352390404,0.0104904838
0.8353355920,0.0104799074
0.8354321437,0.0104619141
0.8355286954,0.0104366444
0.8356252470,0.0104042389
0.8357217987,0.0103648378
0.8358183503,0.0103185817
0.8359149020,0.0102646673
0.8360114537,0.0102035577
0.8361080053,0.0101357192
0.8362045570,0.0100612745
0.8363011086,0.0099803460
0.8363976603,0.0098930564
0.8364942119,0.0097995282
0.8365907636,0.0096998839
0.8366873153,0.0095942461
0.8367838669,0.0094827374
0.8368804186,0.0093654803
0.8369769702,0.0092425974
0.8370735219,0.0091142112
0.8371700736,0.0089808289
0.8372666252,0.0088428292
0.8373631769,0.0086999044
0.8374597285,0.0085521915
0.8375562802,0.0083998272
0.8376528319,0.0082429484
0.8377493835,0.0080816921
0.8378459352,0.0079161950
0.8379424868,0.0077465941
0.8380390385,0.0075730261
0.8381355901,0.0073956280
0.8382321418,0.0072145367
0.8383286935,0.0070348982
0.8384252451,0.0068581610
0.8385217968,0.0066795117
0.8386183484,0.0064990342
0.8387149001,0.0063168120
0.8388114518,0.0061329289
0.8389080034,0.0059528962
0.8390045551,0.0057752338
0.8391011067,0.0055984199
0.8391976584,0.0054225381
0.8392942101,0.0052476723
0.8393907617,0.0050739060
0.8394873134,0.0049058137
0.8395838650,0.0047403494
0.8396804167,0.0045775755
0.8397769683,0.0044175756
0.8398735200,0.0042604336
0.8399700717,0.0041064617
0.8400666233,0.0039556490
0.8401631750,0.0038080378
0.8402597266,0.0036637119
0.8403562783,0.0035227550
0.8404528300,0.0033850251
0.8405493816,0.0032506122
0.8406459333,0.0031197002
0.8407424849,0.0029923729
0.8408390366,0.0028687138
0.8409355882,0.0027485383
0.8410321399,0.0026317599
0.8411286916,0.0025187025
0.8412252432,0.0024094498
0.8413217949,0.0023040855
0.8414183465,0.0022026149
0.8415148982,0.0021049254
0.8416114499,0.0020112056
0.8417080015,0.0019215127
0.8418045532,0.0018359042
0.8419011048,0.0017544574
0.8419976565,0.0016773856
0.8420942082,0.0016046697
0.8421907598,0.0015363828
0.8422873115,0.0014725980
0.8423838631,0.0014133886
0.8424804148,0.0013588843
0.8425769664,0.0013091345
0.8426735181,0.0012642159
0.8427700698,0.0012242065
0.8428666214,0.0011891847
0.8429631731,0.0011592288
0.8430597247,0.0011344169
0.8431562764,0.0011146348
0.8432528281,0.0010998464
0.8433493797,0.0010902586
0.8434459314,0.0010859279
0.8435424830,0.0010869109
0.8436390347,0.0010932641
0.8437355864,0.0011050440
0.8438321380,0.0011222727
0.8439286897,0.0011442841
0.8440252413,0.0011715969
0.8441217930,0.0012042330
0.8442183446,0.0012422144
0.8443148963,0.0012855629
0.8444114480,0.0013343004
0.8445079996,0.0013884486
0.8446045513,0.0014483178
0.8447011029,0.0015139871
0.8447976546,0.0015853426
0.8448942063,0.0016624293
0.8449907579,0.0017452923
0.8450873096,0.0018339765
0.8451838612,0.0019285272
0.8452804129,0.0020350902
0.8453769646,0.0021968049
0.8454735162,0.0023947389
0.8455700679,0.0026460598
0.8456666195,0.0029484979
0.8457631712,0.0033007483
0.8458597228,0.0037000275
0.8459562745,0.0041485012
0.8460528262,0.0046476762
0.8461493778,0.0051970029
0.8462459295,0.0057974892
1.0000000000,0.0000000000
